address,size_bytes,size_hex,symbol_name,raw_name,binding,source_file,reference_file,object_id,object_source,classification,status,attempts,best_score,commit,notes_file
0x00100200,8,0x8,get_axis_count__C18AISurferController,get_axis_count__C18AISurferController,global,C:/KS/SRC/AIController.cpp,KS/SRC/AIController.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00100200_get_axis_count__C18AISurferController.md
0x00100330,8,0x8,get_axis_id__C18AISurferControlleri,get_axis_id__C18AISurferControlleri,global,C:/KS/SRC/AIController.cpp,KS/SRC/AIController.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00100330_get_axis_id__C18AISurferControlleri.md
0x00105A18,8,0x8,render__12ai_interfacec,render__12ai_interfacec,global,C:/KS/SRC/ai_interface.cpp,KS/SRC/ai_interface.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00105A18_render__12ai_interfacec.md
0x00105E00,8,0x8,get_ifc_str__12ai_interfaceRC7pstringR7stringx,get_ifc_str__12ai_interfaceRC7pstringR7stringx,global,C:/KS/SRC/ai_interface.cpp,KS/SRC/ai_interface.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00105E00_get_ifc_str__12ai_interfaceRC7pstringR7stringx.md
0x00105E08,8,0x8,set_ifc_str__12ai_interfaceRC7pstringRC7stringx,set_ifc_str__12ai_interfaceRC7pstringRC7stringx,global,C:/KS/SRC/ai_interface.cpp,KS/SRC/ai_interface.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00105E08_set_ifc_str__12ai_interfaceRC7pstringRC7stringx.md
0x00106AE8,8,0x8,handle_chunk__7ai_goalR10chunk_fileR7stringx,handle_chunk__7ai_goalR10chunk_fileR7stringx,global,C:/KS/SRC/ai_goals.cpp,KS/SRC/ai_goals.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00106AE8_handle_chunk__7ai_goalR10chunk_fileR7stringx.md
0x00106C80,8,0x8,set_str__7ai_goalRC7pstringRC7stringx,set_str__7ai_goalRC7pstringRC7stringx,global,C:/KS/SRC/ai_goals.cpp,KS/SRC/ai_goals.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00106C80_set_str__7ai_goalRC7pstringRC7stringx.md
0x00106C88,8,0x8,get_str__7ai_goalRC7pstringR7stringx,get_str__7ai_goalRC7pstringR7stringx,global,C:/KS/SRC/ai_goals.cpp,KS/SRC/ai_goals.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00106C88_get_str__7ai_goalRC7pstringR7stringx.md
0x00112C38,8,0x8,get_ifc_num__17generic_interfaceRC7pstringRf,get_ifc_num__17generic_interfaceRC7pstringRf,global,entity_interface.h,KS/SRC/entity_interface.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112C38_get_ifc_num__17generic_interfaceRC7pstringRf.md
0x00112C40,8,0x8,set_ifc_num__17generic_interfaceRC7pstringf,set_ifc_num__17generic_interfaceRC7pstringf,global,entity_interface.h,KS/SRC/entity_interface.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112C40_set_ifc_num__17generic_interfaceRC7pstringf.md
0x00112C48,8,0x8,get_ifc_vec__17generic_interfaceRC7pstringR8vector3d,get_ifc_vec__17generic_interfaceRC7pstringR8vector3d,global,entity_interface.h,KS/SRC/entity_interface.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112C48_get_ifc_vec__17generic_interfaceRC7pstringR8vector3d.md
0x00112C50,8,0x8,set_ifc_vec__17generic_interfaceRC7pstringRC8vector3d,set_ifc_vec__17generic_interfaceRC7pstringRC8vector3d,global,entity_interface.h,KS/SRC/entity_interface.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112C50_set_ifc_vec__17generic_interfaceRC7pstringRC8vector3d.md
0x00112C58,8,0x8,get_ifc_str__17generic_interfaceRC7pstringR7stringx,get_ifc_str__17generic_interfaceRC7pstringR7stringx,global,entity_interface.h,KS/SRC/entity_interface.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112C58_get_ifc_str__17generic_interfaceRC7pstringR7stringx.md
0x00112C60,8,0x8,set_ifc_str__17generic_interfaceRC7pstringRC7stringx,set_ifc_str__17generic_interfaceRC7pstringRC7stringx,global,entity_interface.h,KS/SRC/entity_interface.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112C60_set_ifc_str__17generic_interfaceRC7pstringRC7stringx.md
0x00112D08,8,0x8,vibrate__18AISurferControllerf,vibrate__18AISurferControllerf,global,C:/KS/SRC/AIController.h,KS/SRC/AIController.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112D08_vibrate__18AISurferControllerf.md
0x00112D10,8,0x8,vibrate__18AISurferControlleriiii,vibrate__18AISurferControlleriiii,global,C:/KS/SRC/AIController.h,KS/SRC/AIController.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112D10_vibrate__18AISurferControlleriiii.md
0x00112D18,8,0x8,stop_vibration__18AISurferController,stop_vibration__18AISurferController,global,C:/KS/SRC/AIController.h,KS/SRC/AIController.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112D18_stop_vibration__18AISurferController.md
0x00112D20,8,0x8,is_vibrator_present__C18AISurferController,is_vibrator_present__C18AISurferController,global,C:/KS/SRC/AIController.h,KS/SRC/AIController.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112D20_is_vibrator_present__C18AISurferController.md
0x00112D28,8,0x8,is_connected__C18AISurferController,is_connected__C18AISurferController,global,C:/KS/SRC/AIController.h,KS/SRC/AIController.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112D28_is_connected__C18AISurferController.md
0x00112DA0,8,0x8,get_id__C18AISurferController,get_id__C18AISurferController,global,C:/KS/SRC/AIController.h,KS/SRC/AIController.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112DA0_get_id__C18AISurferController.md
0x00112DF0,8,0x8,process_movement__13ai_locomotionf,process_movement__13ai_locomotionf,global,C:/KS/SRC/ai_locomotion.h,KS/SRC/ai_locomotion.h,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00112DF0_process_movement__13ai_locomotionf.md
0x00114968,8,0x8,get_root__17entity_track_tree,get_root__17entity_track_tree,global,C:/KS/SRC/entity_anim.cpp,KS/SRC/entity_anim.cpp,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00114968_get_root__17entity_track_tree.md
0x0011DDC8,8,0x8,set_time__11signal_animf,set_time__11signal_animf,global,C:/KS/SRC/signal_anim.cpp,KS/SRC/signal_anim.cpp,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,2,100,SELF,notes/functions/0011DDC8_set_time__11signal_animf.md
0x00120EF0,8,0x8,frame_advance__t4anim1Z10signal_keyRC14anim_control_tP10signal_key,frame_advance__t4anim1Z10signal_keyRC14anim_control_tP10signal_key,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00120EF0_frame_advance__t4anim1Z10signal_keyRC14anim_control_tP10signal_key.md
0x00121A70,8,0x8,frame_advance__t4anim1ZP6entityRC14anim_control_tPP6entity,frame_advance__t4anim1ZP6entityRC14anim_control_tPP6entity,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00121A70_frame_advance__t4anim1ZP6entityRC14anim_control_tPP6entity.md
0x00121A78,8,0x8,get_value__Ct4anim1ZP6entityRC14anim_control_tPP6entity,get_value__Ct4anim1ZP6entityRC14anim_control_tPP6entity,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00121A78_get_value__Ct4anim1ZP6entityRC14anim_control_tPP6entity.md
0x00121A80,8,0x8,get_value__Ct4anim1ZP6entityfPP6entity,get_value__Ct4anim1ZP6entityfPP6entity,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00121A80_get_value__Ct4anim1ZP6entityfPP6entity.md
0x00121A88,8,0x8,get_value__Ct4anim1Z10signal_keyRC14anim_control_tP10signal_key,get_value__Ct4anim1Z10signal_keyRC14anim_control_tP10signal_key,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00121A88_get_value__Ct4anim1Z10signal_keyRC14anim_control_tP10signal_key.md
0x00121A90,8,0x8,get_value__Ct4anim1Z10signal_keyfP10signal_key,get_value__Ct4anim1Z10signal_keyfP10signal_key,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00121A90_get_value__Ct4anim1Z10signal_keyfP10signal_key.md
0x00133638,8,0x8,set_age__6entityf,set_age__6entityf,global,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00133638_set_age__6entityf.md
0x00134B10,8,0x8,detach_anim__6entity,detach_anim__6entity,global,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00134B10_detach_anim__6entity.md
0x00137988,8,0x8,apply_damage__6entityiRC8vector3dT2iP6entityi,apply_damage__6entityiRC8vector3dT2iP6entityi,global,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00137988_apply_damage__6entityiRC8vector3dT2iP6entityi.md
0x00137D90,8,0x8,allow_targeting__C6entity,allow_targeting__C6entity,global,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00137D90_allow_targeting__C6entity.md
0x00138B98,8,0x8,is_alive__C6entity,is_alive__C6entity,global,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00138B98_is_alive__C6entity.md
0x00138BA0,8,0x8,is_dying__C6entity,is_dying__C6entity,global,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00138BA0_is_dying__C6entity.md
0x00139268,8,0x8,entity_signal_callback_footstep__FP9signallerPCc,entity_signal_callback_footstep__FP9signallerPCc,local,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00139268_entity_signal_callback_footstep__FP9signallerPCc.md
0x00139270,8,0x8,entity_signal_callback_attack__FP9signallerPCc,entity_signal_callback_attack__FP9signallerPCc,local,C:/KS/SRC/entity.cpp,KS/SRC/entity.cpp,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00139270_entity_signal_callback_attack__FP9signallerPCc.md
0x001447E8,8,0x8,get_bone_idx__4bone,get_bone_idx__4bone,global,C:/KS/SRC/bone.h,KS/SRC/bone.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001447E8_get_bone_idx__4bone.md
0x00144B98,8,0x8,set_radius__6entityf,set_radius__6entityf,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144B98_set_radius__6entityf.md
0x00144BA0,8,0x8,get_radius__C6entity,get_radius__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144BA0_get_radius__C6entity.md
0x00144C88,8,0x8,get_forced_active__C6entity,get_forced_active__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144C88_get_forced_active__C6entity.md
0x00144E58,8,0x8,get_colgeom__C6entity,get_colgeom__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144E58_get_colgeom__C6entity.md
0x00144E60,8,0x8,get_damage_capsule__6entity,get_damage_capsule__6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144E60_get_damage_capsule__6entity.md
0x00144E68,8,0x8,get_updated_damage_capsule__6entity,get_updated_damage_capsule__6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144E68_get_updated_damage_capsule__6entity.md
0x00144EF8,8,0x8,is_picked_up__6entity,is_picked_up__6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144EF8_is_picked_up__6entity.md
0x00144F00,8,0x8,phys_render__6entityfb,phys_render__6entityfb,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F00_phys_render__6entityfb.md
0x00144F58,8,0x8,get_visual_xz_radius_rel_center__C6entity,get_visual_xz_radius_rel_center__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F58_get_visual_xz_radius_rel_center__C6entity.md
0x00144F60,8,0x8,get_vrep__C6entity,get_vrep__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F60_get_vrep__C6entity.md
0x00144F68,8,0x8,get_mesh__C6entity,get_mesh__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F68_get_mesh__C6entity.md
0x00144F70,8,0x8,get_lores_mesh__C6entity,get_lores_mesh__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F70_get_lores_mesh__C6entity.md
0x00144F78,8,0x8,get_shadow_mesh__C6entity,get_shadow_mesh__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F78_get_shadow_mesh__C6entity.md
0x00144F80,8,0x8,set_fade_away__6entityb,set_fade_away__6entityb,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F80_set_fade_away__6entityb.md
0x00144F88,8,0x8,get_fade_away__C6entity,get_fade_away__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144F88_get_fade_away__C6entity.md
0x00144FB0,8,0x8,has_dirname__C6entity,has_dirname__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FB0_has_dirname__C6entity.md
0x00144FC0,8,0x8,get_flavor__C6entity,get_flavor__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FC0_get_flavor__C6entity.md
0x00144FC8,8,0x8,is_an_entity__C6entity,is_an_entity__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FC8_is_an_entity__C6entity.md
0x00144FD0,8,0x8,is_a_beam__C6entity,is_a_beam__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FD0_is_a_beam__C6entity.md
0x00144FD8,8,0x8,is_a_camera__C6entity,is_a_camera__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FD8_is_a_camera__C6entity.md
0x00144FE0,8,0x8,is_a_station_camera__C6entity,is_a_station_camera__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FE0_is_a_station_camera__C6entity.md
0x00144FE8,8,0x8,is_a_game_camera__C6entity,is_a_game_camera__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FE8_is_a_game_camera__C6entity.md
0x00144FF0,8,0x8,is_a_marky_camera__C6entity,is_a_marky_camera__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FF0_is_a_marky_camera__C6entity.md
0x00144FF8,8,0x8,is_a_mouselook_camera__C6entity,is_a_mouselook_camera__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144FF8_is_a_mouselook_camera__C6entity.md
0x00145000,8,0x8,is_a_sniper_camera__C6entity,is_a_sniper_camera__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145000_is_a_sniper_camera__C6entity.md
0x00145008,8,0x8,is_a_conglomerate__C6entity,is_a_conglomerate__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145008_is_a_conglomerate__C6entity.md
0x00145010,8,0x8,is_a_turret__C6entity,is_a_turret__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145010_is_a_turret__C6entity.md
0x00145018,8,0x8,is_a_ladder__C6entity,is_a_ladder__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145018_is_a_ladder__C6entity.md
0x00145020,8,0x8,is_a_light_source__C6entity,is_a_light_source__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145020_is_a_light_source__C6entity.md
0x00145028,8,0x8,is_a_limb_body__C6entity,is_a_limb_body__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145028_is_a_limb_body__C6entity.md
0x00145030,8,0x8,is_a_marker__C6entity,is_a_marker__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145030_is_a_marker__C6entity.md
0x00145038,8,0x8,is_a_rectangle_marker__C6entity,is_a_rectangle_marker__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145038_is_a_rectangle_marker__C6entity.md
0x00145040,8,0x8,is_a_cube_marker__C6entity,is_a_cube_marker__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145040_is_a_cube_marker__C6entity.md
0x00145048,8,0x8,is_a_crawl_marker__C6entity,is_a_crawl_marker__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145048_is_a_crawl_marker__C6entity.md
0x00145050,8,0x8,is_a_particle_generator__C6entity,is_a_particle_generator__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145050_is_a_particle_generator__C6entity.md
0x00145058,8,0x8,is_a_physical_entity__C6entity,is_a_physical_entity__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145058_is_a_physical_entity__C6entity.md
0x00145060,8,0x8,is_a_crate__C6entity,is_a_crate__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145060_is_a_crate__C6entity.md
0x00145068,8,0x8,is_an_item__C6entity,is_an_item__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145068_is_an_item__C6entity.md
0x00145070,8,0x8,is_a_visual_item__C6entity,is_a_visual_item__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145070_is_a_visual_item__C6entity.md
0x00145078,8,0x8,is_a_handheld_item__C6entity,is_a_handheld_item__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145078_is_a_handheld_item__C6entity.md
0x00145080,8,0x8,is_a_gun__C6entity,is_a_gun__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145080_is_a_gun__C6entity.md
0x00145088,8,0x8,is_a_thrown_item__C6entity,is_a_thrown_item__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145088_is_a_thrown_item__C6entity.md
0x00145090,8,0x8,is_a_melee_item__C6entity,is_a_melee_item__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145090_is_a_melee_item__C6entity.md
0x00145098,8,0x8,is_a_morphable_item__C6entity,is_a_morphable_item__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145098_is_a_morphable_item__C6entity.md
0x001450A0,8,0x8,is_a_projectile__C6entity,is_a_projectile__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450A0_is_a_projectile__C6entity.md
0x001450A8,8,0x8,is_a_rigid_body__C6entity,is_a_rigid_body__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450A8_is_a_rigid_body__C6entity.md
0x001450B0,8,0x8,is_a_grenade__C6entity,is_a_grenade__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450B0_is_a_grenade__C6entity.md
0x001450B8,8,0x8,is_a_rocket__C6entity,is_a_rocket__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450B8_is_a_rocket__C6entity.md
0x001450C0,8,0x8,is_a_scanner__C6entity,is_a_scanner__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450C0_is_a_scanner__C6entity.md
0x001450C8,8,0x8,is_a_sky__C6entity,is_a_sky__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450C8_is_a_sky__C6entity.md
0x001450D0,8,0x8,frame_done__6entity,frame_done__6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450D0_frame_done__6entity.md
0x001450D8,8,0x8,add_position_increment__6entityR8vector3d,add_position_increment__6entityR8vector3d,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001450D8_add_position_increment__6entityR8vector3d.md
0x00145118,8,0x8,get_colgeom_root_po__C6entity,get_colgeom_root_po__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145118_get_colgeom_root_po__C6entity.md
0x00145120,8,0x8,get_colgeom_root__C6entity,get_colgeom_root__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145120_get_colgeom_root__C6entity.md
0x00145130,8,0x8,get_region__C6entity,get_region__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145130_get_region__C6entity.md
0x00145138,8,0x8,camera_set_target__6entityRC8vector3d,camera_set_target__6entityRC8vector3d,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145138_camera_set_target__6entityRC8vector3d.md
0x00145140,8,0x8,camera_set_roll__6entityf,camera_set_roll__6entityf,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00145140_camera_set_roll__6entityf.md
